Período;Convocatoria;Regional;Distrito;Nivel/Modalidad;Código de Centro;Nombre de Centro;Español;Matemáticas;Sociales;Naturales;Cantidad de estudiantes;Cantidad Femenino;Cantidad masculino;Cantidad Promovidos;Cantidad Aplazados
2016;1;06;0606;BASICA ADULTOS FORMAL;9002928;FRANCISCO GUZMAN COMPRES;16.33;15.98;16.84;16.16;46;25;21;42;4
2016;1;06;0606;BASICA ADULTOS FORMAL;9013516;ANDRES BELLO;16.56;16.34;16.72;16.15;54;27;27;43;11
2016;1;06;0606;BASICA ADULTOS FORMAL;9013836;CAYETANO GERMOSEN;17.37;19.11;17.63;17.95;19;8;11;17;2
2016;1;06;0606;BASICA ADULTOS FORMAL;9025824;ONESIMO POLANCO;16.09;16.15;15.71;15.75;76;31;45;62;14
2016;1;06;0606;BASICA ADULTOS FORMAL;9033817;CENTRO DE CORRECCION Y REHABILITACION LA ISLETA;21.69;20.57;21.43;20.25;45;0;45;44;1
2016;1;06;0607;BASICA ADULTOS FORMAL;9014933;LUIS CONRRADO DEL CASTILLO;15.48;15.74;15.23;15.23;35;19;16;33;2
2016;1;06;0607;BASICA ADULTOS FORMAL;9016031;MARTINA VILLA;16.17;17.72;16.89;16.39;18;15;3;18;0
2016;1;06;0607;BASICA ADULTOS FORMAL;9029226;LAS MARIAS;15.37;15.52;16.11;16.11;28;16;12;25;3
2016;1;06;0607;BASICA ADULTOS FORMAL;9029316;ELEUTERIO SALAZAR JIMENEZ;16.57;15.59;18.55;19.2;22;11;11;19;3
2016;1;07;0701;BASICA ADULTOS FORMAL;19009311;SALUSTIO MORILLO;15.28;15.47;15.74;15.84;19;9;10;18;1
2016;1;07;0701;BASICA ADULTOS FORMAL;19010631;RAFAEL MERCEDES;16.85;15.25;16.31;16.77;13;7;6;11;2
2016;1;07;0701;BASICA ADULTOS FORMAL;19019415;CENAPEC - TENARES;17.5;17.25;17.88;18.5;8;3;5;8;0
2016;1;07;0702;BASICA ADULTOS FORMAL;19000329;EMILIANO TEJERA;16.06;15.25;15.13;15.25;16;13;3;14;2
2016;1;07;0702;BASICA ADULTOS FORMAL;19003936;LOS AZULES;16;14.83;16.83;16.5;7;5;2;5;2
2016;1;07;0702;BASICA ADULTOS FORMAL;19005811;HERMANAS MIRABAL;16;17.67;17;18.33;3;1;2;3;0
2016;1;07;0702;BASICA ADULTOS FORMAL;19008327;MARIA ASUNCION ALMANZAR - EL ZANJON;17.14;15;16;15.14;7;3;4;7;0
2016;1;07;0703;BASICA ADULTOS FORMAL;6029914;OLEGARIO TENARES;15.67;15;15.14;15.86;7;5;2;6;1
2016;1;07;0703;BASICA ADULTOS FORMAL;6030915;NUESTRA SEÑORA DEL CARMEN;15.55;13.27;14.91;16.45;11;8;3;11;0
2016;1;07;0703;BASICA ADULTOS FORMAL;6034953;LUIS ALBERTO WEBER;20.38;22.56;22.25;20.13;9;6;3;7;2
2016;1;07;0703;BASICA ADULTOS FORMAL;6035321;LAS ISLETA;19.4;21.2;20.8;19.3;10;4;6;10;0
2016;1;07;0703;BASICA ADULTOS FORMAL;6035527;SABANA GRANDE;16.63;17.75;17.63;17.88;8;0;8;8;0
2016;1;07;0703;BASICA ADULTOS FORMAL;6035745;AGUSTIN BONILLA;13.07;13.33;14.28;14.04;27;12;15;23;4
2016;1;07;0704;BASICA ADULTOS FORMAL;6027726;SALOME UREÑA;14.6;15.7;14.7;14;10;2;8;10;0
2016;1;07;0704;BASICA ADULTOS FORMAL;6028220;CACAOS, LOS;15.8;14.5;15.83;16.33;6;3;3;5;1
2016;1;07;0704;BASICA ADULTOS FORMAL;6028537;RADIO SANTA MARIA - , LAS CARRERAS;19.25;16.75;16.75;18.25;4;4;0;4;0
2016;1;07;0704;BASICA ADULTOS FORMAL;6028725;LAS COLES ABAJO;13;13;12.33;14;3;0;3;1;2
2016;1;07;0704;BASICA ADULTOS FORMAL;6038522;JUAN PABLO DUARTE;19.63;16.95;20.95;18.74;19;15;4;19;0
2016;1;07;0704;BASICA ADULTOS FORMAL;6039138;BARRAQUITO;14.45;15.82;15.36;15.73;11;6;5;10;1
2016;1;07;0704;BASICA ADULTOS FORMAL;6039327;REFORMA, LA;13.93;14.23;13.93;14.07;14;8;6;13;1
2016;1;07;0704;BASICA ADULTOS FORMAL;6039525;GUARAGUAOS;15.8;15.33;15.2;15.53;15;12;3;11;4
2016;1;07;0704;BASICA ADULTOS FORMAL;6041627;INDIO, EL;15.25;14.75;14.83;16;12;6;6;10;2
2016;1;07;0704;BASICA ADULTOS FORMAL;6042135;BOMBA DE YAIBA;16.5;15;15.25;12.5;4;1;3;2;2
2016;1;07;0705;BASICA ADULTOS FORMAL;6003722;RADIO SANTA MARIA - SAN FRANCISCO DE MACORIS;14;14.13;14.87;14.88;16;6;10;14;2
2016;1;07;0705;BASICA ADULTOS FORMAL;6006222;MANUEL MARIA CASTILLO;16.51;15.74;15.62;16.23;61;27;34;52;9
2016;1;07;0705;BASICA ADULTOS FORMAL;6007821;DIVINA PROVIDENCIA;15.32;15.8;15.08;15.42;26;5;21;16;10
2016;1;07;0705;BASICA ADULTOS FORMAL;6009110;HERMANAS MIRABAL;15.09;15;14.46;14.85;93;34;59;33;60
2016;1;07;0705;BASICA ADULTOS FORMAL;6010535;ESTADOS UNIDOS;14;14.14;14.56;14.56;9;1;8;5;4
2016;1;07;0705;BASICA ADULTOS FORMAL;6015125;JULIO PLATA DE LA ROSA;16.71;15.57;15.29;16.57;7;2;5;7;0
2016;1;07;0705;BASICA ADULTOS FORMAL;6024422;MAXIMO GOMEZ - MATA LARGA;17;16.67;15.67;15.67;3;2;1;3;0
2016;1;07;0705;BASICA ADULTOS FORMAL;6042937;MELANIA DEL ORBE MENDEZ - LAS GUARANAS;14.93;14.43;15.5;15;28;22;6;26;2
2016;1;07;0705;BASICA ADULTOS FORMAL;6044222;ABEL ARANDA OLIVIER;16;15.92;15.13;16.5;24;8;16;22;2
2016;1;07;0705;BASICA ADULTOS FORMAL;6047021;LUIS D` YANGUELA (PADRE);23;22;21;21;1;0;1;1;0
2016;1;07;0706;BASICA ADULTOS FORMAL;6000722;PADRE BREA;14.57;14.83;14.9;15.33;52;21;31;48;4
2016;1;07;0706;BASICA ADULTOS FORMAL;6002128;PAULINA VALENZUELA;15.61;15.33;15.32;15.65;49;24;25;37;12
2016;1;07;0706;BASICA ADULTOS FORMAL;6011525;OTACILIO A. DE PEÑA PAEZ;16.72;15.64;15.56;17.36;25;12;13;25;0
2016;1;07;0706;BASICA ADULTOS FORMAL;6020921;EUGENIO MARIA DE HOSTOS - LAS GUAZUMAS;14.93;14.5;14;14.85;14;7;7;13;1
2016;1;07;0706;BASICA ADULTOS FORMAL;6047319;GREGORIO LUPERON;14.47;14.89;14.8;14.94;56;27;29;42;14
2016;1;07;0706;BASICA ADULTOS FORMAL;6047517;CENAPEC - SAN FRANCISCO DE MACORIS;18.13;16.75;16.63;18.13;8;2;6;7;1
2016;1;07;0706;BASICA ADULTOS FORMAL;6053117;HILMA CONTRERAS - CORRECCION Y REHABILITACION;15.83;16.17;17.33;17.33;6;0;6;5;1
2016;1;07;0707;BASICA ADULTOS FORMAL;19014916;FEDERICO AUGUSTO GONZALEZ;14.54;15.19;14.93;14.14;16;6;10;11;5
2016;1;07;0707;BASICA ADULTOS FORMAL;19017129;CASIMIRO DE JESUS Y MOYA;12.67;14;12.6;15.5;6;4;2;5;1
2016;1;07;0707;BASICA ADULTOS FORMAL;19019731;IGNACIO MARTE GUZMAN – POLANCO;15.78;14.22;15.89;16.33;9;5;4;9;0
2016;1;08;0801;BASICA ADULTOS FORMAL;25051516;TRINA MOYA DE VASQUEZ;18.08;17.08;16.6;17.6;15;7;8;10;5
2016;1;08;0801;BASICA ADULTOS FORMAL;25051557;CENAPEC - SAN JOSE DE LAS MATAS;20.25;17.75;19;18.5;4;3;1;4;0
2016;1;08;0802;BASICA ADULTOS FORMAL;25076127;RADIO SANTA MARIA - SABANA IGLESIA;18.06;16.03;15.88;16.12;35;18;17;31;4
2016;1;08;0803;BASICA ADULTOS FORMAL;25007318;ANA JOSEFA JIMENEZ;16.32;16.71;15.67;16.05;176;83;93;146;30
2016;1;08;0803;BASICA ADULTOS FORMAL;25013418;GENARO PEREZ;16.33;15.95;15.71;16.77;62;29;33;48;14
2016;1;08;0803;BASICA ADULTOS FORMAL;25013736;HERMINIA PEREZ VDA. PIMENTEL;16.95;16.61;15.91;16.21;88;39;49;40;48
2016;1;08;0803;BASICA ADULTOS FORMAL;25030929;RADIO SANTA MARIA - CASTILLO ARRIBA;15.09;15.5;15.27;15.34;44;23;21;39;5
2016;1;08;0803;BASICA ADULTOS FORMAL;25036725;MARIA SECUNDINA TORRES SIRI, PROFESORA;17.58;15.77;15.67;16.73;22;15;7;17;5
2016;1;08;0803;BASICA ADULTOS FORMAL;25048726;BLANCA MASCARO;17.22;16.08;16.38;16.49;49;23;26;45;4
2016;1;08;0803;BASICA ADULTOS FORMAL;25087710;PALOMAS, LAS;16.52;15.9;15.42;16.13;31;10;21;25;6
2016;1;08;0804;BASICA ADULTOS FORMAL;25002128;EUGENIO DESCHAMPS;15.78;15.18;15.08;15.71;54;23;31;36;18
2016;1;08;0804;BASICA ADULTOS FORMAL;25003714;ANA RECIO ZAPATA - RAFEY;16.89;16.43;16.18;16.52;62;38;24;58;4
2016;1;08;0804;BASICA ADULTOS FORMAL;25010517;ANACAONA ALMONTE;16.27;16.41;15.61;16.15;57;29;28;47;10
2016;1;08;0804;BASICA ADULTOS FORMAL;25011210;MAXIMO GOMEZ;16.88;16.75;16.14;15.92;66;25;41;58;8
2016;1;08;0804;BASICA ADULTOS FORMAL;25014017;CLUB NOEL;16.03;15.68;15.45;15.26;74;35;39;60;14
2016;1;08;0804;BASICA ADULTOS FORMAL;25017528;RADIO SANTA MARIA - SANTIAGO;15.91;15.72;15.74;16.11;214;108;106;176;38
2016;1;08;0804;BASICA ADULTOS FORMAL;25088629;EMMA BALAGUER;16.48;16.14;16.03;16.12;238;111;127;216;22
2016;1;08;0804;BASICA ADULTOS FORMAL;25088719;BOMBEROS - CARLOS SULLY BONELLY, LOS;16.5;15.97;15.97;16.06;34;17;17;29;5
2016;1;08;0804;BASICA ADULTOS FORMAL;25114118;CENTRO DE CAPACITACION Y REHABILITACION RAFEY -HOMBRES-;16.97;16.5;17.24;17.21;29;4;25;22;7
2016;1;08;0805;BASICA ADULTOS FORMAL;25004719;FRANCISCO ARIAS - LA OTRA BANDA;14.06;14.97;15.06;14.75;32;20;12;27;5
2016;1;08;0805;BASICA ADULTOS FORMAL;25006024;TELESFORO REYNOSO;15.94;15.14;15.57;15.38;69;26;43;49;20
2016;1;08;0805;BASICA ADULTOS FORMAL;25006722;JUAN OVIDIO PAULINO;16.64;15.74;16.18;16.43;118;64;54;107;11
2016;1;08;0805;BASICA ADULTOS FORMAL;25011918;EUGENIO MARIA DE HOSTOS - CECARA;16.03;15.47;14.97;15.17;31;18;13;27;4
2016;1;08;0805;BASICA ADULTOS FORMAL;25014517;SANTO HERMANO MIGUEL;17.07;16.81;16.48;16.86;29;11;18;17;12
2016;1;08;0805;BASICA ADULTOS FORMAL;25015616;SITRACODE;16.32;15.88;16.05;15.82;191;98;93;163;28
2016;1;08;0805;BASICA ADULTOS FORMAL;25016141;CENAPEC - SANTIAGO;17.57;16.96;17.36;17.46;28;16;12;26;2
2016;1;08;0805;BASICA ADULTOS FORMAL;25016426;MIGUEL ANGEL JIMENEZ;19.5;17.38;17.87;18.09;54;32;22;41;13
2016;1;08;0805;BASICA ADULTOS FORMAL;25034728;MANUEL DE JESUS LUCIANO MENDEZ - LA CANELA;16.82;15.59;15.5;16.91;34;22;12;33;1
2016;1;08;0805;BASICA ADULTOS FORMAL;25108131;FAUSTO PIMENTEL;16.96;16.25;15.84;16.52;56;32;24;33;23
2016;1;08;0806;BASICA ADULTOS FORMAL;25015116;TEOFILO DE JESUS GARCIA HERNANDEZ - HOYA DEL CAIMITO;16.95;15.9;16.17;16.17;41;14;27;31;10
2016;1;08;0806;BASICA ADULTOS FORMAL;25031829;GURABO AL MEDIO;15.13;15.14;14.65;15.2;57;23;34;49;8
2016;1;08;0806;BASICA ADULTOS FORMAL;25064413;SERGIO A. HERNANDEZ;16.61;16.44;16.02;16.02;85;33;52;76;9
2016;1;08;0806;BASICA ADULTOS FORMAL;25072013;FORMACION INTEGRAL LABORAL;15.2;16.07;16.87;15.93;15;9;6;14;1
2016;1;08;0806;BASICA ADULTOS FORMAL;25078215;GURABO ABAJO;16.24;15.76;15.59;15.9;110;38;72;99;11
2016;1;08;0807;BASICA ADULTOS FORMAL;25039910;JOSE MARIA IMBERT;16.58;16.51;16.24;16.46;64;41;23;50;14
2016;1;08;0807;BASICA ADULTOS FORMAL;25042134;MINERVA ALTAGRACIA RODRIGUEZ IZQUIERDO;17.11;17.78;16.38;18.11;9;5;4;8;1
2016;1;08;0807;BASICA ADULTOS FORMAL;25068913;FERNANDO VALERIO;14.12;14.68;14.75;14.85;82;37;45;63;19
2016;1;08;0807;BASICA ADULTOS FORMAL;25069630;JUAN PABLO DUARTE;19.92;19.27;14.81;19.04;26;2;24;24;2
2016;1;08;0807;BASICA ADULTOS FORMAL;25070727;JOSE IGNACIO MENDOZA REYES - PALMAR ARRIBA;14.78;14.89;14.44;14.23;27;10;17;12;15
2016;1;09;0901;BASICA ADULTOS FORMAL;27000520;PAUL P. HARRIS;14.75;14.72;15.03;15.52;62;29;33;54;8
2016;1;09;0901;BASICA ADULTOS FORMAL;27000819;PERICLES BIENVENIDO DISLA;15.03;14.67;14.36;14.06;36;17;19;35;1
2016;1;09;0901;BASICA ADULTOS FORMAL;27002624;JUAN ISIDRO PEREZ;15.1;15.22;15;15.67;31;16;15;26;5
2016;1;09;0901;BASICA ADULTOS FORMAL;27003323;CENAPEC - MAO;18.14;17.5;18;17.83;7;4;3;5;2
2016;1;09;0901;BASICA ADULTOS FORMAL;27007921;GUATAPANAL;16.31;19.15;18.23;17.92;13;6;7;13;0
2016;1;09;0901;BASICA ADULTOS FORMAL;27027723;CARCELARIA;20.86;21.57;19.79;21.14;14;0;14;14;0
2016;1;09;0902;BASICA ADULTOS FORMAL;27013216;CRISTOBAL COLON;16.77;14.78;16;15.64;28;10;18;22;6
2016;1;09;0902;BASICA ADULTOS FORMAL;27013914;PROF. JUAN EMILIO BOSCH GAVINO;15.89;14.98;15.15;15.17;86;37;49;51;35
2016;1;09;0902;BASICA ADULTOS FORMAL;27018831;MAIZAL;14.44;15.31;14.53;14.29;17;3;14;16;1
2016;1;09;0902;BASICA ADULTOS FORMAL;27021829;JACINTO DE LA CONCHA;15.6;14.95;14.95;14.86;21;4;17;19;2
2016;1;09;0902;BASICA ADULTOS FORMAL;27024726;JAIBON;16.24;16.4;15;17.6;21;8;13;18;3
2016;1;09;0902;BASICA ADULTOS FORMAL;27029118;RADIO SANTA MARIA - ESPERANZA;18.38;17.33;16.44;16.72;18;8;10;13;5
2016;1;09;0903;BASICA ADULTOS FORMAL;26000426;RADIO SANTA MARIA - SANTIAGO RODRIGUEZ;20;18;17;22;1;1;0;1;0
2016;1;09;0903;BASICA ADULTOS FORMAL;26001514;ANA JOAQUINA HIDALGO - LUZ Y VIDA;15.29;15.16;15.34;15.91;32;14;18;31;1
2016;1;09;0904;BASICA ADULTOS FORMAL;26016122;TRINITARIA, LA;15.72;15.72;14.32;15.2;30;15;15;23;7
2016;1;10;1001;BASICA ADULTOS FORMAL;1049510;CEUTA;16.89;16.84;16.15;17.52;86;44;42;76;10
2016;1;10;1001;BASICA ADULTOS FORMAL;1050722;LEONCIO MANZUETA (SANTA CRUZ);17.14;18.1;18.05;17.69;63;29;34;52;11
2016;1;10;1001;BASICA ADULTOS FORMAL;1050753;CENAPEC -  VILLA MELLA;16.33;16.4;16.27;16.09;11;0;11;9;2
2016;1;10;1001;BASICA ADULTOS FORMAL;1158924;GUARICANO ADENTRO;15.62;15.65;15.43;15.7;186;93;93;174;12
2016;1;10;1001;BASICA ADULTOS FORMAL;1159120;FRANCISCO JOSE CABRAL LOPEZ - GUARICANO AFUERA;16.37;15.93;15.63;16.32;44;21;23;42;2
2016;1;10;1001;BASICA ADULTOS FORMAL;1160534;GUANUMA;14.94;15.35;16.43;16.92;103;72;31;85;18
2016;1;10;1001;BASICA ADULTOS FORMAL;1183350;MATA DE LOS INDIOS;16.6;17.19;16.18;16.35;81;46;35;75;6
2016;1;10;1001;BASICA ADULTOS FORMAL;1193520;MATIAS RAMON MELLA;16.21;15.47;16.25;17.08;200;111;89;188;12
2016;1;10;1001;BASICA ADULTOS FORMAL;1195426;BEATO SELMO ORTEGA PROF. - BARRIO NUEVO;18.59;16.59;17.39;17.16;44;30;14;33;11
2016;1;10;1001;BASICA ADULTOS FORMAL;1204012;HERMANAS MIRABAL;16.33;15.13;16.21;16.41;171;82;89;152;19
2016;1;10;1001;BASICA ADULTOS FORMAL;1204526;PADRE SINDULFO ANDUJAR;15.72;15.32;15.7;15.91;68;33;35;63;5
2016;1;10;1001;BASICA ADULTOS FORMAL;1210943;CATOLICO PADRE SINDULFO;16.28;15.11;16.48;16.87;85;54;31;80;5
2016;1;10;1001;BASICA ADULTOS FORMAL;1218035;RADIO SANTA MARIA - OSCUS GUARICANO;16.59;15.81;16.33;16.3;27;17;10;21;6
2016;1;10;1001;BASICA ADULTOS FORMAL;1224642;MAURICIO BAEZ ESCUELA COMUNITARIA;16.26;16.02;16.93;15.83;48;25;23;44;4
2016;1;10;1001;BASICA ADULTOS FORMAL;1261731;JAVILLA, LA;16.75;16.64;15.76;16.47;45;24;21;41;4
2016;1;10;1001;BASICA ADULTOS FORMAL;32037628;RADIO SANTA MARIA - POLITECNICO ARAGON;16.43;16.15;16.43;16.86;14;8;6;13;1
2016;1;10;1002;BASICA ADULTOS FORMAL;1160929;CASTILLOS, LOS;16.6;15.73;15.87;17.33;15;6;9;9;6
2016;1;10;1002;BASICA ADULTOS FORMAL;1161126;PASTORA MARGARITA MERCEDES  - CEIBA, LA;14.78;14.33;14.44;15.35;18;8;10;15;3
2016;1;10;1002;BASICA ADULTOS FORMAL;1161337;HACIENDA ESTRELLA;15.82;15.2;15.98;15.32;42;18;24;37;5
2016;1;10;1002;BASICA ADULTOS FORMAL;1162725;ANGEL DE JESUS DURAN - MATA MAMON;14.67;14.17;15.91;16.18;12;7;5;9;3
2016;1;10;1002;BASICA ADULTOS FORMAL;1163915;PADRE GARCIA;15.42;15.4;15.31;15.85;55;26;29;47;8
2016;1;10;1002;BASICA ADULTOS FORMAL;1182321;HARAS NACIONALES;16.31;15.08;15.65;16.35;54;33;21;49;5
2016;1;10;1002;BASICA ADULTOS FORMAL;1184476;RADIO SANTA MARIA - CARDENAL SANCHA-FE Y ALEGRIA;16.32;16.08;16.06;16.7;64;38;26;50;14
2016;1;10;1002;BASICA ADULTOS FORMAL;1189420;REPUBLICA DE ECUADOR;15.96;15.33;15.19;15.36;69;31;38;61;8
2016;1;10;1002;BASICA ADULTOS FORMAL;1189826;RAMONA NERIS SOSA - SABANA CENTRO;16.04;15.34;15.85;16.05;134;67;67;118;16
2016;1;10;1002;BASICA ADULTOS FORMAL;1206444;RADIO SANTA MARIA –  EMMA BALAGUER;16.11;15.24;16.05;16.35;21;12;9;17;4
2016;1;10;1002;BASICA ADULTOS FORMAL;1231931;MIGUELINA FRIAS CARELA - EL CRISTAL;15.86;15.52;15.78;16.24;60;28;32;53;7
2016;1;10;1002;BASICA ADULTOS FORMAL;1255421;NUESTRA SEÑORA DE LA MERCEDES;17.96;23.5;24.35;20.38;26;0;26;23;3
2016;1;10;1002;BASICA ADULTOS FORMAL;1266231;ANA CELIA VIUDA VASQUEZ;15.2;14.8;15.77;16.36;47;24;23;45;2
2016;1;10;1003;BASICA ADULTOS FORMAL;1100518;SAN JOAQUIN;17.13;16.39;16.58;16.34;41;20;21;36;5
2016;1;10;1003;BASICA ADULTOS FORMAL;1102420;FEDERICO LLINAS;16.04;15.98;15.11;15.52;54;29;25;47;7
2016;1;10;1003;BASICA ADULTOS FORMAL;1103120;JUAN BAUTISTA ZAFRA;16.73;16.64;16.85;17.48;66;35;31;61;5
2016;1;10;1003;BASICA ADULTOS FORMAL;1105427;SAN ANTONIO;17.5;17.58;17.86;19.1;150;85;65;131;19
2016;1;10;1003;BASICA ADULTOS FORMAL;1126929;ELVIRA DE MENDOZA;15.61;14.86;15.18;15.89;94;49;45;78;16
2016;1;10;1003;BASICA ADULTOS FORMAL;1127342;PUERTO RICO;15.76;15.26;14.79;15.76;62;30;32;53;9
2016;1;10;1003;BASICA ADULTOS FORMAL;1135524;ALTAGRACIA, LA;16.07;15.63;15.45;15.66;47;15;32;42;5
2016;1;10;1003;BASICA ADULTOS FORMAL;1139420;DOMINGO MORENO JIMENEZ;15.19;15.74;16.13;16.46;77;38;39;70;7
2016;1;10;1003;BASICA ADULTOS FORMAL;1141724;RADIO SANTA MARIA - DOMINGO MORENO JIMENEZ;14.95;14.67;14.05;14.74;24;12;12;16;8
2016;1;10;1003;BASICA ADULTOS FORMAL;1149426;SANTIAGO HIRUJO SOSA - CANCINO ADENTRO;15.87;15.73;15.41;16.28;78;37;41;71;7
2016;1;10;1003;BASICA ADULTOS FORMAL;1150216;MILAGROS PIANTINI;17.49;19;17.69;18.98;131;72;59;108;23
2016;1;10;1003;BASICA ADULTOS FORMAL;1150437;OTILIO VIGIL DIAZ - CACHON DE LA RUBIA;15.19;16.12;15.67;16.09;35;15;20;30;5
2016;1;10;1003;BASICA ADULTOS FORMAL;1152137;RADIO SANTA MARIA - LEONOR M. FELTS;16.32;18.46;18.53;19.66;79;31;48;56;23
2016;1;10;1003;BASICA ADULTOS FORMAL;1152146;LEONOR FELTZ;14.84;15.95;16.83;16.98;42;18;24;26;16
2016;1;10;1003;BASICA ADULTOS FORMAL;1178825;ELDA JOSEFA REYES DE MUÑOZ;15.82;16.19;16.28;16.3;269;153;116;239;30
2016;1;10;1003;BASICA ADULTOS FORMAL;1179226;RAFAEL AMERICO HENRIQUEZ - EL BONITO;15.44;15.21;14.77;15.91;90;47;43;84;6
2016;1;10;1003;BASICA ADULTOS FORMAL;1179931;THELMA MEJIA PROF. - SAN ISIDRO;21.03;17.39;19.18;22.42;38;20;18;33;5
2016;1;10;1003;BASICA ADULTOS FORMAL;1202627;COLOMBINA CANARIO;16.15;15.92;16;16.74;40;23;17;38;2
2016;1;10;1003;BASICA ADULTOS FORMAL;1265637;EVANGELINA RODRIGUEZ - VILLA LIBERACION;15.56;16.19;16.04;16.16;117;59;58;103;14
2016;1;10;1004;BASICA ADULTOS FORMAL;1090721;DEMETRIO BETANCES;16.55;15.1;14.86;14.28;29;17;12;28;1
2016;1;10;1004;BASICA ADULTOS FORMAL;1091225;MARIA DE LA ALTAGRACIA;17.36;16.33;16.07;16.13;15;7;8;12;3
2016;1;10;1004;BASICA ADULTOS FORMAL;1093023;SANTA ISABEL;16.36;16.13;15.95;16.54;60;24;36;51;9
2016;1;10;1004;BASICA ADULTOS FORMAL;1093325;SOCORRO SANCHEZ;16.76;16.41;16.13;15.88;107;44;63;92;15
2016;1;10;1004;BASICA ADULTOS FORMAL;1095835;CENAPEC - SANTO DOMINGO ORIENTAL;18.65;16.83;17.35;16.35;23;11;12;14;9
2016;1;10;1004;BASICA ADULTOS FORMAL;1109120;PATRIA MELLA;16.61;16.13;16.62;16.88;116;66;50;107;9
2016;1;10;1004;BASICA ADULTOS FORMAL;1114829;SALOME UREÑA;16.85;15.7;16.21;16.33;51;17;34;27;24
2016;1;10;1004;BASICA ADULTOS FORMAL;1116621;ESCOLASTICA PAEZ - ISABELITA;16.35;15.45;15.71;16.11;90;51;39;78;12
2016;1;10;1004;BASICA ADULTOS FORMAL;1133949;PEDRO HENRIQUEZ UREÑA - CANCINO AFUERA;16.86;16.17;15.15;16.26;66;38;28;61;5
2016;1;10;1004;BASICA ADULTOS FORMAL;1200917;DESARROLLO # 2;15.97;14.8;15.51;15.57;35;12;23;22;13
2016;1;10;1004;BASICA ADULTOS FORMAL;1258635;ERCILIA PEPIN - PROFESORA MILAGROS;16.82;15.45;16;15.18;11;8;3;8;3
2016;1;10;1005;BASICA ADULTOS FORMAL;1145532;REPUBLICA DE GUYANA;15.42;15.09;15.2;16.05;67;41;26;48;19
2016;1;10;1005;BASICA ADULTOS FORMAL;1145739;CENAPEC - BOCA CHICA;16.87;17.19;18.13;17.13;16;7;9;15;1
2016;1;10;1005;BASICA ADULTOS FORMAL;1145758;VITALINA MORDAN DE LA CRUZ  (RADIO SANTA MARIA);15.64;14.68;14.75;15.35;56;32;24;29;27
2016;1;10;1005;BASICA ADULTOS FORMAL;1146440;MANUEL CRUZ ALVAREZ;16.4;15.35;15.87;16.44;63;39;24;59;4
2016;1;10;1005;BASICA ADULTOS FORMAL;1180244;UREÑA, LA;17.29;17.2;17.1;18.2;78;34;44;56;22
2016;1;10;1005;BASICA ADULTOS FORMAL;1202277;JUAN FELIX ORTIZ PROF. TORO, EL;17.71;18.42;17.31;18.42;53;29;24;49;4
2016;1;10;1005;BASICA ADULTOS FORMAL;1220934;CAONABO;15.34;15.08;15.31;15.68;74;37;37;67;7
2016;1;10;1005;BASICA ADULTOS FORMAL;1229232;CARMEN DELIA CEDEÑO;14.02;14.05;14.79;14.9;55;31;24;30;25
2016;1;10;1005;BASICA ADULTOS FORMAL;1232219;VITALINA MORDAN DE LA CRUZ;16.22;15.46;15.96;16.72;197;112;85;181;16
2016;1;10;1005;BASICA ADULTOS FORMAL;1239231;GREGORIO HERNANDEZ, VALIENTE, EL;17.1;17.45;16.65;17.42;31;13;18;29;2
2016;1;10;1005;BASICA ADULTOS FORMAL;1259031;CASANDRA DAMIRON;16.85;16.02;16.43;17;54;35;19;51;3
2016;1;10;1006;BASICA ADULTOS FORMAL;1121528;SAN JOSE DE MENDOZA;14.88;15.17;14.98;15.52;125;53;72;97;28
2016;1;10;1006;BASICA ADULTOS FORMAL;1126627;TRINITARIOS, LOS;16.58;16;15.63;16.81;80;39;41;74;6
2016;1;10;1006;BASICA ADULTOS FORMAL;1133024;FERNANDO ALBERTO DEFILLO;16.29;15.01;15.81;16.2;91;55;36;83;8
2016;1;10;1006;BASICA ADULTOS FORMAL;1144525;LILLIAN PORTALATIN SOSA;16.39;15.69;16.35;16.94;116;52;64;102;14
2016;1;10;1006;BASICA ADULTOS FORMAL;1149132;REPUBLICA DE COREA;16.89;16.01;16.87;16.96;113;61;52;97;16
2016;1;10;1006;BASICA ADULTOS FORMAL;1179751;ANIBAL VALLEJO SOSA - CAPITAN PILOTO;15.64;15.26;15.11;15.63;28;13;15;20;8
2016;1;10;1006;BASICA ADULTOS FORMAL;1234532;FRAY BARTOLOME DE LAS CASAS;17.2;17.4;16.01;16.58;69;33;36;62;7
2016;1;10;1006;BASICA ADULTOS FORMAL;1240437;GREGORIO LUPERON, GENERAL;14.94;15.61;16.19;16.58;67;39;28;60;7
2016;1;10;1006;BASICA ADULTOS FORMAL;1250039;ENRIQUILLO;15.42;15.17;15.98;15.67;96;52;44;88;8
2016;1;10;1006;BASICA ADULTOS FORMAL;1259833;BRISAS DEL ESTE ( JAPON );17.11;16.61;16.65;17.19;76;36;40;68;8
2016;1;10;1006;BASICA ADULTOS FORMAL;1268130;PROYECTO EMMANUEL;16.59;15.31;15.9;15.55;43;25;18;38;5
2016;1;10;1006;BASICA ADULTOS FORMAL;32001438;MANUEL DEL CABRAL;16.53;15.13;16.33;17.16;62;33;29;55;7
2016;1;11;1101;BASICA ADULTOS FORMAL;18010025;MONTELLANO;14.65;15.03;15.97;15.53;93;51;42;90;3
